Station,Date(YYYYMMDD),Hour,Wind direction,Hourly Average Wind speed,Windspeed Average Last 10 Minutes,Maximum Wind Gust,Temperature,Minimum Temperature Last 6 Hours,Dew Temperature,Sunshine duration,Global Radiation,Precipitation Duration,Hourly Precipitation Amount,Air Pressure,Horizontal visibility,Cloud cover,Relative atmospheric humidity,Weather code,Weather code Indicator,Fog,Rainfall,Snow,Thunder,Ice Formation
260,20200427,1,170,1.0,1.0,1.0,3.3,0.0,3.1,0,0,0,0,10098,2,0,98,34,7,1,0,0,0,0
260,20200427,2,20,1.0,1.0,1.0,2.1,0.0,1.8,0,0,0,0,10096,1,1,98,34,7,1,0,0,0,0
260,20200427,3,100,1.0,1.0,1.0,1.6,0.0,1.3,0,0,0,0,10092,10,2,97,20,7,1,0,0,0,0
260,20200427,4,130,1.0,1.0,2.0,1.8,0.0,1.6,0,0,0,0,10087,8,5,98,34,7,1,0,0,0,0
260,20200427,5,130,1.0,1.0,2.0,4.0,0.0,3.5,0,5,0,0,10086,57,8,96,20,7,1,0,0,0,0
260,20200427,6,150,1.0,1.0,2.0,7.0,-1.7,6.1,3,29,0,0,10085,61,1,94,1,7,0,0,0,0,0
260,20200427,7,170,1.0,1.0,2.0,10.5,0.0,5.9,7,87,0,0,10084,68,4,73,0,5,0,0,0,0,0
260,20200427,8,190,2.0,2.0,4.0,13.5,0.0,6.1,10,156,0,0,10083,72,1,60,0,5,0,0,0,0,0
260,20200427,9,210,3.0,3.0,5.0,16.3,0.0,5.4,10,207,0,0,10079,71,0,48,0,5,0,0,0,0,0
260,20200427,10,200,3.0,4.0,6.0,17.6,0.0,4.6,10,251,0,0,10076,71,1,42,0,5,0,0,0,0,0
260,20200427,11,200,4.0,4.0,9.0,18.5,0.0,5.2,10,277,0,0,10073,70,1,41,0,5,0,0,0,0,0
260,20200427,12,250,4.0,4.0,8.0,19.2,7.7,2.8,10,288,0,0,10069,71,2,33,0,5,0,0,0,0,0
260,20200427,13,250,4.0,5.0,8.0,19.5,0.0,0.6,9,275,0,0,10068,80,5,28,0,5,0,0,0,0,0
260,20200427,14,250,4.0,4.0,8.0,20.3,0.0,2.6,10,262,0,0,10065,80,8,31,0,5,0,0,0,0,0
260,20200427,15,270,4.0,4.0,8.0,20.6,0.0,1.5,9,205,0,0,10063,78,8,28,0,5,0,0,0,0,0
260,20200427,16,280,4.0,4.0,7.0,19.4,0.0,3.9,10,161,0,0,10062,77,7,35,0,5,0,0,0,0,0
260,20200427,17,310,3.0,4.0,6.0,17.7,0.0,5.3,9,95,0,0,10062,79,8,44,0,5,0,0,0,0,0
260,20200427,18,310,3.0,4.0,6.0,15.3,14.8,4.6,5,40,0,0,10063,81,7,48,0,5,0,0,0,0,0
260,20200427,19,310,2.0,2.0,4.0,14.1,0.0,5.3,3,6,0,0,10065,82,5,55,0,5,0,0,0,0,0
260,20200427,20,350,2.0,3.0,5.0,12.8,0.0,7.6,0,0,0,0,10068,66,7,70,0,5,0,0,0,0,0
260,20200427,21,360,2.0,1.0,4.0,11.1,0.0,7.5,0,0,0,0,10068,60,1,78,0,5,0,0,0,0,0
260,20200427,22,350,2.0,2.0,3.0,10.3,0.0,7.9,0,0,0,0,10069,58,8,85,10,7,0,0,0,0,0
260,20200427,23,10,2.0,2.0,4.0,11.0,0.0,8.6,0,0,0,0,10069,57,8,84,10,7,0,0,0,0,0
260,20200427,24,30,3.0,4.0,6.0,10.9,8.4,8.3,0,0,0,0,10067,60,8,83,0,5,0,0,0,0,0
260,20200428,1,20,3.0,3.0,5.0,9.9,0.0,7.9,0,0,0,0,10062,59,4,87,10,7,0,0,0,0,0
260,20200428,2,20,3.0,3.0,5.0,9.1,0.0,7.4,0,0,0,0,10060,57,8,89,10,7,0,0,0,0,0
260,20200428,3,20,3.0,3.0,5.0,8.5,0.0,7.0,0,0,0,0,10058,50,7,90,10,7,0,0,0,0,0
260,20200428,4,20,3.0,3.0,5.0,8.1,0.0,6.9,0,0,0,0,10055,49,8,92,10,7,0,0,0,0,0
260,20200428,5,40,3.0,3.0,7.0,8.4,0.0,7.0,2,6,0,0,10054,50,8,91,10,7,0,0,0,0,0
260,20200428,6,50,3.0,4.0,6.0,9.2,7.2,7.2,7,44,0,0,10055,57,8,87,10,7,0,0,0,0,0
260,20200428,7,40,3.0,3.0,6.0,9.4,0.0,7.5,0,14,0,-1,10051,58,8,88,51,7,0,1,0,0,0
260,20200428,8,20,3.0,3.0,7.0,9.6,0.0,7.9,0,20,7,1,10049,58,8,89,52,7,0,1,0,0,0
260,20200428,9,30,4.0,4.0,8.0,9.6,0.0,7.9,0,39,7,5,10050,59,8,89,51,7,0,1,0,0,0
260,20200428,10,40,5.0,6.0,10.0,9.7,0.0,7.9,0,55,0,-1,10039,60,8,88,57,7,0,1,0,0,0
260,20200428,11,40,4.0,4.0,9.0,10.5,0.0,8.0,0,90,0,-1,10044,64,8,84,57,7,0,1,0,0,0
260,20200428,12,40,4.0,4.0,8.0,10.7,9.0,8.5,0,75,9,3,10041,62,8,86,57,7,0,1,0,0,0
260,20200428,13,50,4.0,5.0,7.0,10.7,0.0,8.3,0,54,9,1,10040,64,8,85,57,7,0,1,0,0,0
260,20200428,14,50,4.0,4.0,8.0,11.0,0.0,8.8,0,64,8,3,10035,70,8,86,51,7,0,1,0,0,0
260,20200428,15,40,3.0,3.0,7.0,10.8,0.0,9.0,0,50,0,-1,10032,58,8,88,51,7,0,1,0,0,0
260,20200428,16,30,2.0,2.0,4.0,10.8,0.0,8.9,0,14,0,-1,10034,67,8,88,22,7,0,1,0,0,0
260,20200428,17,20,2.0,3.0,4.0,10.2,0.0,9.0,0,10,7,3,10033,59,8,91,51,7,0,1,0,0,0
260,20200428,18,20,3.0,3.0,5.0,10.1,10.1,9.0,0,6,2,1,10035,60,8,92,23,7,0,1,0,0,0
260,20200428,19,30,2.0,3.0,6.0,9.6,0.0,8.5,0,1,0,0,10036,57,8,92,10,7,0,0,0,0,0
260,20200428,20,30,3.0,3.0,5.0,8.5,0.0,7.6,0,0,0,0,10040,50,8,94,10,7,0,0,0,0,0
260,20200428,21,40,2.0,2.0,5.0,7.9,0.0,7.0,0,0,0,0,10040,62,8,94,0,5,0,0,0,0,0
260,20200428,22,30,2.0,1.0,3.0,7.9,0.0,7.0,0,0,0,0,10042,60,8,93,0,5,0,0,0,0,0
260,20200428,23,20,2.0,3.0,5.0,8.0,0.0,6.8,0,0,0,0,10038,58,8,92,10,7,0,0,0,0,0
260,20200428,24,80,2.0,1.0,5.0,7.8,7.6,7.1,0,0,0,0,10036,57,8,95,10,7,0,0,0,0,0
260,20200429,1,60,1.0,1.0,2.0,7.8,0.0,7.0,0,0,0,-1,10035,50,8,95,51,7,0,1,0,0,0
260,20200429,2,90,1.0,1.0,2.0,8.0,0.0,7.6,0,0,4,2,10033,39,8,97,23,7,0,1,0,0,0
260,20200429,3,110,1.0,1.0,2.0,8.3,0.0,7.7,0,0,0,0,10030,29,8,95,10,7,0,0,0,0,0
260,20200429,4,170,1.0,2.0,2.0,9.2,0.0,8.8,0,0,8,5,10028,15,8,97,81,7,0,1,0,0,0
260,20200429,5,210,3.0,3.0,6.0,10.5,0.0,10.0,0,1,9,5,10028,27,8,96,58,7,0,1,0,0,0
260,20200429,6,230,3.0,2.0,6.0,10.8,7.6,10.2,0,2,8,5,10030,43,8,96,51,7,0,1,0,0,0
260,20200429,7,240,3.0,2.0,5.0,11.3,0.0,10.4,0,20,0,-1,10033,50,8,94,22,7,0,1,0,0,0
260,20200429,8,240,2.0,2.0,4.0,11.6,0.0,10.1,0,35,0,0,10035,44,8,90,10,7,0,0,0,0,0
260,20200429,9,220,4.0,5.0,7.0,11.9,0.0,10.1,0,38,0,0,10038,58,8,88,10,7,0,0,0,0,0
260,20200429,10,220,4.0,5.0,9.0,11.8,0.0,10.1,0,72,0,-1,10038,65,8,89,23,7,0,1,0,0,0
260,20200429,11,240,5.0,4.0,10.0,12.7,0.0,9.3,0,66,0,-1,10045,63,8,79,23,7,0,1,0,0,0
260,20200429,12,240,5.0,5.0,10.0,13.1,10.7,8.1,2,150,0,0,10049,69,8,71,2,7,0,0,0,0,0
260,20200429,13,230,5.0,7.0,12.0,14.7,0.0,7.8,5,183,0,0,10049,77,7,63,0,5,0,0,0,0,0
260,20200429,14,230,5.0,6.0,10.0,13.3,0.0,6.8,2,98,0,0,10048,82,8,64,0,5,0,0,0,0,0
260,20200429,15,220,4.0,3.0,9.0,15.2,0.0,8.2,6,157,0,0,10043,76,7,63,0,5,0,0,0,0,0
260,20200429,16,200,4.0,5.0,7.0,14.9,0.0,7.6,7,130,0,0,10036,80,5,61,0,5,0,0,0,0,0
260,20200429,17,150,3.0,2.0,6.0,14.5,0.0,8.4,2,43,0,0,10029,74,8,67,0,5,0,0,0,0,0
260,20200429,18,200,3.0,2.0,9.0,13.7,13.1,9.2,0,4,0,-1,10023,73,8,74,51,7,0,1,0,0,0
260,20200429,19,170,3.0,4.0,6.0,13.3,0.0,9.3,0,1,0,-1,10019,74,8,77,51,7,0,1,0,0,0
260,20200429,20,160,3.0,3.0,6.0,12.3,0.0,9.9,0,0,10,1,10016,65,8,84,51,7,0,1,0,0,0
260,20200429,21,170,4.0,5.0,9.0,12.4,0.0,10.2,0,0,10,2,10009,64,8,86,81,7,0,1,0,0,0
260,20200429,22,220,6.0,5.0,13.0,9.8,0.0,7.9,0,0,10,4,10015,62,8,87,51,7,0,1,0,0,0
260,20200429,23,190,3.0,3.0,7.0,9.9,0.0,7.9,0,0,5,1,10011,70,8,87,81,7,0,1,0,0,0
260,20200429,24,190,4.0,4.0,8.0,9.9,9.2,7.1,0,0,0,-1,10007,70,8,83,23,7,0,1,0,0,0
260,20200430,1,190,4.0,3.0,8.0,9.7,0.0,6.8,0,0,0,0,10001,70,8,82,0,5,0,0,0,0,0
260,20200430,2,180,4.0,5.0,7.0,9.6,0.0,6.7,0,0,0,0,9995,70,8,82,0,5,0,0,0,0,0
260,20200430,3,180,4.0,4.0,7.0,9.6,0.0,6.7,0,0,0,0,9988,70,8,81,0,5,0,0,0,0,0
260,20200430,4,180,3.0,3.0,7.0,9.4,0.0,6.2,0,0,0,0,9981,75,8,80,0,5,0,0,0,0,0
260,20200430,5,180,5.0,5.0,11.0,9.4,0.0,7.2,0,3,0,0,9983,70,8,86,0,5,0,0,0,0,0
260,20200430,6,200,5.0,4.0,9.0,9.5,8.3,8.1,0,13,6,1,9983,70,8,90,23,7,0,1,0,0,0
260,20200430,7,220,5.0,6.0,11.0,9.6,0.0,7.1,0,18,3,1,9987,70,7,84,23,7,0,1,0,0,0
260,20200430,8,240,7.0,7.0,12.0,10.8,0.0,6.0,8,127,0,0,9995,75,5,72,0,5,0,0,0,0,0
260,20200430,9,230,6.0,7.0,12.0,11.5,0.0,6.0,7,151,0,0,10000,79,3,69,1,7,0,0,0,0,0
260,20200430,10,230,6.0,6.0,11.0,11.9,0.0,4.9,5,131,0,-1,10002,75,8,62,23,7,0,1,0,0,0
260,20200430,11,230,5.0,5.0,12.0,12.9,0.0,6.3,4,138,0,-1,10003,79,7,64,23,7,0,1,0,0,0
260,20200430,12,210,6.0,5.0,13.0,13.9,9.2,4.2,8,231,0,0,9998,81,5,51,1,7,0,0,0,0,0
260,20200430,13,190,6.0,5.0,11.0,14.5,0.0,4.5,5,183,0,0,9992,80,6,51,0,5,0,0,0,0,0
260,20200430,14,200,6.0,5.0,10.0,15.0,0.0,2.5,6,203,0,0,9988,80,8,43,0,5,0,0,0,0,0
260,20200430,15,210,5.0,5.0,10.0,14.9,0.0,1.5,7,168,0,0,9981,82,1,40,0,5,0,0,0,0,0
260,20200430,16,170,5.0,5.0,9.0,14.8,0.0,2.7,7,123,0,0,9974,82,5,44,0,5,0,0,0,0,0
260,20200430,17,170,4.0,4.0,8.0,15.3,0.0,2.1,7,75,0,0,9967,82,5,41,0,5,0,0,0,0,0
260,20200430,18,160,4.0,5.0,8.0,14.2,13.7,5.0,5,38,0,0,9968,83,8,54,0,5,0,0,0,0,0
260,20200430,19,150,4.0,4.0,7.0,12.9,0.0,6.3,2,5,0,-1,9970,82,8,64,92,7,0,1,0,1,0
260,20200430,20,170,4.0,2.0,14.0,8.6,0.0,7.0,0,0,10,67,9976,67,8,89,81,7,0,1,0,1,0
260,20200430,21,180,3.0,4.0,7.0,9.5,0.0,7.6,0,0,0,-1,9973,70,8,88,23,7,0,1,0,0,0
260,20200430,22,190,4.0,5.0,8.0,9.7,0.0,7.1,0,0,0,-1,9974,70,8,84,81,7,0,1,0,0,0
260,20200430,23,210,6.0,4.0,13.0,9.0,0.0,6.7,0,0,2,4,9976,70,7,85,81,7,0,1,0,0,0
260,20200430,24,210,4.0,5.0,9.0,9.0,8.2,6.7,0,0,0,-1,9978,70,8,85,23,7,0,1,0,0,0
260,20200501,1,210,5.0,5.0,9.0,9.2,0.0,6.6,0,0,0,0,9979,70,7,83,0,5,0,0,0,0,0
260,20200501,2,200,5.0,5.0,10.0,9.0,0.0,6.5,0,0,0,-1,9980,70,8,84,23,7,0,1,0,0,0
260,20200501,3,200,4.0,4.0,8.0,8.6,0.0,6.2,0,0,0,-1,9981,70,8,84,23,7,0,1,0,0,0
260,20200501,4,190,4.0,4.0,7.0,8.3,0.0,6.1,0,0,0,0,9980,69,8,85,0,5,0,0,0,0,0
260,20200501,5,190,4.0,4.0,7.0,8.4,0.0,5.9,0,6,0,0,9981,70,8,84,0,5,0,0,0,0,0
260,20200501,6,200,4.0,5.0,8.0,8.8,7.4,6.2,0,17,0,0,9980,70,8,83,2,7,0,0,0,0,0
260,20200501,7,200,5.0,5.0,9.0,9.3,0.0,6.9,0,40,0,-1,9981,67,8,85,81,7,0,1,0,0,0
260,20200501,8,200,5.0,5.0,10.0,10.3,0.0,6.9,3,92,0,-1,9979,75,8,79,23,7,0,1,0,0,0
260,20200501,9,240,5.0,4.0,11.0,9.4,0.0,7.5,0,47,5,15,9981,57,8,88,82,7,0,1,0,0,0
260,20200501,10,220,5.0,8.0,14.0,11.7,0.0,7.1,1,114,4,5,9978,75,8,73,91,7,0,1,0,1,0
260,20200501,11,230,7.0,8.0,14.0,10.8,0.0,6.9,1,102,2,1,9981,62,8,76,57,7,0,1,0,1,0
260,20200501,12,240,5.0,4.0,13.0,9.8,8.7,7.4,1,67,7,8,9983,63,8,84,57,7,0,1,0,0,0
260,20200501,13,250,4.0,4.0,10.0,13.3,0.0,7.4,6,183,0,-1,9982,74,7,67,23,7,0,1,0,0,0
260,20200501,14,260,6.0,5.0,12.0,13.8,0.0,6.2,7,209,0,0,9986,80,8,60,0,5,0,0,0,0,0
260,20200501,15,270,6.0,6.0,12.0,13.1,0.0,5.6,3,96,0,0,9988,81,8,60,2,7,0,0,0,0,0
260,20200501,16,280,5.0,4.0,10.0,13.5,0.0,5.1,6,121,0,0,9992,80,8,57,0,5,0,0,0,0,0
260,20200501,17,270,4.0,4.0,9.0,13.2,0.0,5.6,5,73,0,0,9996,81,8,59,0,5,0,0,0,0,0
260,20200501,18,270,4.0,3.0,9.0,12.7,10.2,6.1,10,60,0,0,10000,80,1,64,1,7,0,0,0,0,0
260,20200501,19,270,3.0,2.0,7.0,11.2,0.0,6.6,5,13,0,0,10006,75,6,72,0,5,0,0,0,0,0
260,20200501,20,250,2.0,2.0,6.0,10.4,0.0,6.3,0,0,0,0,10013,75,7,75,0,5,0,0,0,0,0
260,20200501,21,220,2.0,2.0,5.0,8.7,0.0,6.4,0,0,0,0,10017,70,1,85,0,5,0,0,0,0,0
260,20200501,22,220,2.0,2.0,4.0,9.3,0.0,6.5,0,0,0,0,10020,70,8,83,0,5,0,0,0,0,0
260,20200501,23,230,3.0,3.0,6.0,9.6,0.0,7.0,0,0,0,0,10025,70,8,84,0,5,0,0,0,0,0
260,20200501,24,240,3.0,3.0,5.0,9.5,6.0,6.9,0,0,0,0,10028,70,8,83,0,5,0,0,0,0,0
260,20200502,1,240,3.0,3.0,5.0,9.3,0.0,6.8,0,0,0,0,10028,70,7,84,0,5,0,0,0,0,0
260,20200502,2,230,3.0,3.0,5.0,9.6,0.0,7.1,0,0,0,0,10031,70,8,84,0,5,0,0,0,0,0
260,20200502,3,240,3.0,3.0,6.0,9.4,0.0,6.8,0,0,0,0,10034,70,7,83,0,5,0,0,0,0,0
260,20200502,4,240,3.0,3.0,6.0,9.6,0.0,6.4,0,0,0,-1,10038,75,8,80,23,7,0,1,0,0,0
260,20200502,5,280,4.0,6.0,11.0,8.7,0.0,4.9,0,2,3,15,10044,58,8,77,82,7,0,1,0,1,0
260,20200502,6,250,2.0,2.0,8.0,8.2,7.5,6.2,0,9,3,2,10049,70,8,87,23,7,0,1,0,0,0
260,20200502,7,270,3.0,3.0,8.0,10.8,0.0,7.1,8,89,0,0,10055,74,4,78,0,5,0,0,0,0,0
260,20200502,8,270,4.0,3.0,9.0,10.0,0.0,6.9,4,83,5,15,10061,70,7,81,81,7,0,1,0,0,0
260,20200502,9,290,4.0,3.0,10.0,10.1,0.0,6.9,4,119,2,6,10068,73,8,80,57,7,0,1,0,1,0
260,20200502,10,250,5.0,4.0,10.0,11.2,0.0,6.3,1,119,0,-1,10073,75,8,71,23,7,0,1,0,0,0
260,20200502,11,290,4.0,4.0,11.0,11.9,0.0,6.0,1,115,2,1,10080,80,8,67,23,7,0,1,0,0,0
260,20200502,12,280,5.0,4.0,10.0,12.2,7.7,6.0,1,121,0,0,10088,77,8,65,2,7,0,0,0,0,0
260,20200502,13,280,5.0,4.0,11.0,13.2,0.0,6.1,5,183,0,0,10096,81,6,62,0,5,0,0,0,0,0
260,20200502,14,300,5.0,5.0,10.0,12.8,0.0,6.1,7,193,0,0,10104,80,6,63,0,5,0,0,0,0,0
260,20200502,15,290,5.0,4.0,9.0,13.3,0.0,6.4,4,111,0,0,10111,81,8,63,0,5,0,0,0,0,0
260,20200502,16,290,5.0,5.0,9.0,12.6,0.0,6.2,8,156,0,0,10119,80,7,65,0,5,0,0,0,0,0
260,20200502,17,310,4.0,4.0,9.0,11.9,0.0,6.4,7,84,0,0,10122,80,3,69,0,5,0,0,0,0,0
260,20200502,18,280,3.0,3.0,7.0,12.0,11.6,6.7,8,53,0,0,10125,80,2,69,0,5,0,0,0,0,0
260,20200502,19,280,2.0,2.0,5.0,10.7,0.0,6.5,5,16,0,0,10133,75,1,75,0,5,0,0,0,0,0
260,20200502,20,270,2.0,2.0,5.0,9.7,0.0,6.5,0,0,0,0,10142,75,0,80,0,5,0,0,0,0,0
260,20200502,21,280,2.0,2.0,3.0,8.4,0.0,6.2,0,0,0,0,10148,70,0,86,0,5,0,0,0,0,0
260,20200502,22,240,2.0,2.0,3.0,8.4,0.0,6.5,0,0,0,0,10145,70,8,88,0,5,0,0,0,0,0
260,20200502,23,220,2.0,2.0,4.0,6.8,0.0,5.7,0,0,0,0,10146,57,3,92,10,7,0,0,0,0,0
260,20200502,24,220,2.0,2.0,3.0,5.3,2.4,4.9,0,0,0,0,10150,15,3,97,20,7,1,0,0,0,0
260,20200503,1,220,2.0,2.0,3.0,4.6,0.0,4.3,0,0,0,0,10151,9,1,98,34,7,1,0,0,0,0
260,20200503,2,220,2.0,2.0,3.0,5.0,0.0,5.0,0,0,0,0,10152,5,7,99,34,7,1,0,0,0,0
260,20200503,3,220,2.0,1.0,3.0,7.1,0.0,6.7,0,0,0,0,10155,56,7,97,20,7,1,0,0,0,0
260,20200503,4,180,1.0,1.0,1.0,5.4,0.0,5.1,0,0,0,0,10157,1,6,98,34,7,1,0,0,0,0
260,20200503,5,230,1.0,1.0,2.0,5.7,0.0,5.4,2,9,0,0,10162,3,4,98,32,7,1,0,0,0,0
260,20200503,6,0,1.0,0.0,2.0,8.6,1.4,7.5,0,35,0,0,10168,56,8,93,20,7,1,0,0,0,0
260,20200503,7,140,1.0,1.0,1.0,10.0,0.0,8.5,2,55,0,0,10173,60,8,90,0,5,0,0,0,0,0
260,20200503,8,150,1.0,1.0,2.0,11.8,0.0,8.9,5,123,0,0,10177,60,7,82,0,5,0,0,0,0,0
260,20200503,9,210,1.0,2.0,3.0,13.0,0.0,7.9,4,145,0,0,10177,66,7,71,0,5,0,0,0,0,0
260,20200503,10,240,1.0,2.0,4.0,14.5,0.0,8.2,6,208,0,0,10175,71,8,66,0,5,0,0,0,0,0
260,20200503,11,210,2.0,2.0,6.0,14.8,0.0,7.8,3,187,0,0,10177,73,8,62,0,5,0,0,0,0,0
260,20200503,12,210,2.0,2.0,5.0,14.7,9.3,7.9,3,140,0,-1,10175,80,8,63,81,7,0,1,0,0,0
260,20200503,13,260,2.0,2.0,5.0,15.9,0.0,5.4,3,133,0,-1,10174,82,8,49,23,7,0,1,0,0,0
260,20200503,14,340,3.0,3.0,7.0,13.8,0.0,6.7,0,111,0,-1,10175,80,8,62,81,7,0,1,0,0,0
260,20200503,15,320,2.0,2.0,5.0,14.4,0.0,7.2,0,109,0,-1,10175,80,8,61,23,7,0,1,0,0,0
260,20200503,16,350,3.0,2.0,5.0,14.4,0.0,7.6,0,90,0,0,10173,82,8,63,0,5,0,0,0,0,0
260,20200503,17,40,2.0,2.0,4.0,13.8,0.0,7.3,0,60,0,0,10173,83,8,64,0,5,0,0,0,0,0
260,20200503,18,60,2.0,2.0,4.0,12.9,12.3,7.1,0,21,0,0,10172,80,8,67,2,7,0,0,0,0,0
260,20200503,19,30,2.0,2.0,4.0,12.2,0.0,7.5,0,3,0,-1,10172,75,8,73,51,7,0,1,0,0,0
260,20200503,20,70,3.0,4.0,6.0,10.8,0.0,8.9,0,0,9,3,10172,68,8,87,57,7,0,1,0,0,0
260,20200503,21,260,2.0,1.0,5.0,10.6,0.0,9.1,0,0,0,-1,10176,62,8,90,51,7,0,1,0,0,0
260,20200503,22,0,1.0,0.0,3.0,10.4,0.0,9.1,0,0,7,1,10175,62,8,91,81,7,0,1,0,0,0
260,20200503,23,220,1.0,1.0,3.0,10.1,0.0,9.5,0,0,7,1,10177,50,8,95,51,7,0,1,0,0,0
260,20200503,24,10,1.0,1.0,2.0,10.2,9.7,9.7,0,0,7,2,10175,43,8,96,81,7,0,1,0,0,0
260,20200504,1,30,1.0,2.0,4.0,10.0,0.0,9.3,0,0,5,3,10171,56,8,95,61,7,0,1,0,0,0
260,20200504,2,50,2.0,2.0,3.0,9.6,0.0,8.8,0,0,6,1,10171,50,8,94,51,7,0,1,0,0,0
260,20200504,3,40,2.0,3.0,4.0,9.3,0.0,8.3,0,0,0,-1,10170,56,8,93,22,7,0,1,0,0,0
260,20200504,4,40,3.0,4.0,5.0,8.6,0.0,7.5,0,0,0,-1,10171,58,8,92,51,7,0,1,0,0,0
260,20200504,5,40,3.0,3.0,5.0,8.5,0.0,7.5,0,4,0,-1,10174,57,8,93,22,7,0,1,0,0,0
260,20200504,6,40,3.0,3.0,5.0,8.8,8.2,7.4,0,14,0,0,10182,59,8,91,10,7,0,0,0,0,0
260,20200504,7,50,4.0,5.0,8.0,9.4,0.0,6.2,0,54,0,0,10188,72,8,80,0,5,0,0,0,0,0
260,20200504,8,40,5.0,5.0,8.0,10.5,0.0,5.8,8,150,0,0,10192,75,8,73,0,5,0,0,0,0,0
260,20200504,9,50,5.0,5.0,8.0,12.0,0.0,5.3,10,223,0,0,10195,80,1,63,0,5,0,0,0,0,0
260,20200504,10,50,4.0,4.0,8.0,13.4,0.0,5.1,10,272,0,0,10195,81,0,57,0,5,0,0,0,0,0
260,20200504,11,50,4.0,4.0,7.0,13.9,0.0,5.2,10,293,0,0,10198,80,2,55,0,5,0,0,0,0,0
260,20200504,12,20,4.0,5.0,8.0,14.3,8.7,5.9,10,307,0,0,10201,79,1,57,0,5,0,0,0,0,0
260,20200504,13,30,4.0,4.0,8.0,14.8,0.0,6.8,9,248,0,0,10202,81,3,58,0,5,0,0,0,0,0
260,20200504,14,10,5.0,5.0,9.0,14.4,0.0,4.8,10,264,0,0,10206,80,1,52,0,5,0,0,0,0,0
260,20200504,15,10,5.0,5.0,8.0,14.6,0.0,5.4,10,237,0,0,10206,81,3,54,0,5,0,0,0,0,0
260,20200504,16,20,5.0,5.0,9.0,13.8,0.0,5.0,10,176,0,0,10206,81,1,55,0,5,0,0,0,0,0
260,20200504,17,10,5.0,5.0,9.0,13.0,0.0,4.7,10,129,0,0,10208,81,0,57,0,5,0,0,0,0,0
260,20200504,18,10,5.0,6.0,10.0,12.0,11.7,4.1,10,69,0,0,10210,82,0,58,0,5,0,0,0,0,0
260,20200504,19,10,5.0,5.0,9.0,10.8,0.0,3.9,5,19,0,0,10214,83,0,62,0,5,0,0,0,0,0
260,20200504,20,20,4.0,3.0,8.0,9.7,0.0,4.2,0,0,0,0,10217,80,0,68,0,5,0,0,0,0,0
260,20200504,21,30,4.0,4.0,7.0,8.6,0.0,3.4,0,0,0,0,10228,75,0,70,0,5,0,0,0,0,0
260,20200504,22,20,3.0,3.0,6.0,7.6,0.0,3.1,0,0,0,0,10229,75,0,73,0,5,0,0,0,0,0
260,20200504,23,20,3.0,3.0,6.0,6.9,0.0,3.2,0,0,0,0,10236,75,0,77,0,5,0,0,0,0,0
260,20200504,24,40,3.0,3.0,4.0,5.5,3.7,2.8,0,0,0,0,10227,70,0,82,0,5,0,0,0,0,0
260,20200505,1,40,3.0,3.0,5.0,5.5,0.0,2.5,0,0,0,0,10223,70,0,81,0,5,0,0,0,0,0
260,20200505,2,50,3.0,2.0,5.0,4.6,0.0,2.1,0,0,0,0,10227,70,0,83,0,5,0,0,0,0,0
260,20200505,3,30,2.0,2.0,4.0,4.1,0.0,1.9,0,0,0,0,10224,70,0,85,0,5,0,0,0,0,0
260,20200505,4,50,1.0,1.0,3.0,1.8,0.0,0.7,0,0,0,0,10227,60,0,92,0,5,0,0,0,0,0
260,20200505,5,40,1.0,2.0,3.0,3.1,0.0,1.5,5,12,0,0,10225,66,0,89,0,5,0,0,0,0,0
260,20200505,6,50,2.0,2.0,4.0,6.2,-1.7,1.5,10,59,0,0,10226,75,0,72,0,5,0,0,0,0,0
260,20200505,7,50,3.0,5.0,7.0,8.4,0.0,1.5,10,119,0,0,10224,76,0,62,0,5,0,0,0,0,0
260,20200505,8,40,5.0,5.0,10.0,9.3,0.0,1.3,10,174,0,0,10227,80,0,57,0,5,0,0,0,0,0
260,20200505,9,80,5.0,5.0,9.0,10.7,0.0,2.2,10,233,0,0,10227,79,2,56,0,5,0,0,0,0,0
260,20200505,10,40,4.0,5.0,8.0,11.6,0.0,2.1,10,256,0,0,10225,81,1,51,0,5,0,0,0,0,0
260,20200505,11,50,4.0,4.0,8.0,11.8,0.0,-0.1,10,295,0,0,10226,80,1,44,0,5,0,0,0,0,0
260,20200505,12,60,4.0,4.0,8.0,12.2,6.7,0.2,10,295,0,0,10223,80,1,43,0,5,0,0,0,0,0
260,20200505,13,40,4.0,5.0,10.0,13.7,0.0,1.6,10,308,0,0,10220,80,2,43,0,5,0,0,0,0,0
260,20200505,14,40,4.0,4.0,9.0,13.2,0.0,0.9,10,281,0,0,10219,82,1,42,0,5,0,0,0,0,0
260,20200505,15,20,3.0,3.0,7.0,14.2,0.0,0.4,10,240,0,0,10217,80,3,38,0,5,0,0,0,0,0
260,20200505,16,30,4.0,4.0,8.0,13.7,0.0,1.5,10,169,0,0,10217,81,3,43,0,5,0,0,0,0,0
260,20200505,17,360,5.0,5.0,8.0,13.2,0.0,2.5,10,134,0,0,10219,81,1,48,0,5,0,0,0,0,0
260,20200505,18,10,5.0,5.0,9.0,12.0,11.7,2.6,10,73,0,0,10220,81,0,52,0,5,0,0,0,0,0
260,20200505,19,20,5.0,5.0,10.0,10.8,0.0,2.3,5,21,0,0,10224,83,0,56,0,5,0,0,0,0,0
